module_name,http_method,path,operation_id
user_handler,GET,/accessToken,issue_access_token_for_native_app
user_handler,POST,/accessToken,issue_access_token_for_internal
user_handler,POST,/account,apply_account
user_handler,PUT,/account,update_account
user_handler,POST,/account/authentication/certificate/url,get_presigned_url_authentication_required
user_handler,POST,/account/authenticationCode,check_authentication_code
user_handler,PUT,/account/authenticationCode,resend_authentication_code
user_handler,POST,/account/banner,get_account_banner
user_handler,POST,/account/certificate,apply_account_certificate
user_handler,POST,/account/certificate/url,get_certificate_upload_presigned_url
user_handler,POST,/account/inquiry,inquiry_account
user_handler,POST,/account/loginId,send_login_id_to_user
user_handler,POST,/account/new,start_account_application
user_handler,POST,/account/resume,send_application_resume_mail
user_handler,POST,/account/stepUp,apply_stepup_account
user_handler,GET,/account/stepUp,get_account_stepup_status
user_handler,GET,/address,find_address
user_handler,POST,/address,register_address
user_handler,PUT,/address,update_address
user_handler,GET,/address/zipCode,get_address
user_handler,GET,/advertisementSection,find_advertisement_sections
user_handler,GET,/allPermissionSetting,set_all_permission
user_handler,POST,/allPermissionSetting,set_permission
user_handler,POST,/apiLog,post_api_log
user_handler,GET,/areaSpot,find_area_spots
user_handler,GET,/areaSpot/others,find_area_spots_others
user_handler,GET,/areaSpot/tile,get_area_spot_tile
user_handler,POST,/articleRating,send_article_rating
user_handler,GET,/articleRating/{contentCode},get_article_rating
user_handler,GET,/banner/gen4,get_banner
user_handler,GET,/basePoint,get_base_point
user_handler,GET,/brand,find_brands
user_handler,GET,/camel/derby/{planGroupId},get_camel_derby_status
user_handler,POST,/camel/derby/{planGroupId},start_camel_derby
user_handler,PUT,/camel/derby/{planGroupId},give_bait_to_camel
user_handler,POST,/camel/derby/{planGroupId}/run,run_camel_derby
user_handler,GET,/campaign/landingPage,find_campaign_landing_pages
user_handler,GET,/campaign/landingPage/beforeLogin/{planGroupId}/{landingPageId},get_before_login_campaign_landing_page
user_handler,GET,/campaign/landingPage/{planGroupId}/{landingPageId},get_campaign_landing_page
user_handler,GET,/campaign/line,find_line_campaigns
user_handler,GET,/campaign/pxc/landingPage,find_pxc_campaign_landing_pages
user_handler,GET,/campaign/pxc/landingPage/stock,find_pxc_campaign_stocks
user_handler,GET,/campaign/pxc/landingPage/stock/{planGroupId}/{landingPageId},get_pxc_campaign_stock
user_handler,GET,/campaign/pxc/landingPage/{planGroupId}/{landingPageId},get_pxc_campaign_landing_page
user_handler,GET,/campaign/shopCampaign,find_shop_campaigns
user_handler,POST,/campaign/shopCampaign,create_shop_campaign
user_handler,POST,/campaignApplication,apply_campaign
user_handler,GET,/campaignApplication/result/summary,find_campaign_application_result_summary
user_handler,POST,/campaignApplicationToken/check/{planGroupId},check_campaign_application_token
